010	000	200408	EUR	028W	129065	AT	IE	A	2	358	72	
010	000	200408	EUR	028W	130520	AT	IE	A	5838	25397	15296	
010	000	200408	EUR	028W	130521	AT	IE	A	5279	67524	40490	
010	000	200408	EUR	028W	131839	AT	IE	A	965	4970	2953	
010	000	200408	EUR	028W	131841	AT	IE	A	897	4613	2754	
010	000	200408	EUR	028W	131843	AT	IE	A	547	2471	1455	
010	000	200408	EUR	028W	132707	AT	GB	A	25	9125	5620	
010	000	200408	EUR	028W	132708	AT	GB	A	301	219730	136555	
010	000	200408	EUR	028W	133010	AT	IE	A	2549	11676	7010	
010	000	200408	EUR	028W	133011	AT	IE	A	2879	38843	23320	
010	000	200408	EUR	028W	133310	AT	IE	A	31	7663	4613	
010	000	200408	EUR	028W	133624	AT	IE	A	4673	12480	7383	
010	000	200408	EUR	028W	133625	AT	IE	A	648	2961	1756	
010	000	200408	EUR	028W	134140	AT	IE	A	311	4699	2830	
010	000	200408	EUR	028W	134610	AT	IE	A	2502	85243	50666	
010	000	200408	EUR	028W	134612	AT	IE	A	3993	251225	149817	
010	000	200408	EUR	028W	134713	AT	GB	A	2727	151594	80447	
010	000	200408	EUR	028W	134935	AT	IE	A	55	6847	4093	
010	000	200408	EUR	028W	134936	AT	GB	A	197	81164	48860	
010	000	200408	EUR	028W	175426	AT	DE	A	17	116	70	
010	000	200408	EUR	028W	175427	AT	DE	A	83	1333	803	
010	000	200408	EUR	028W	242745	AT	IE	A	3838	19867	10823	
010	000	200408	EUR	028W	242746	AT	IE	A	4923	74054	39630	
010	000	200408	EUR	028W	243697	AT	GB	A	1215	878445	438858	
010	000	200408	EUR	028W	243803	AT	GB	A	54	13448	8036	
010	000	200408	EUR	028W	243804	AT	GB	A	23	19282	11409	
010	000	200408	EUR	028W	244298	AT	GB	A	60	87600	55730	
010	000	200408	EUR	028W	004524	AT	IE	F	161	0	143	
010	000	200408	EUR	028W	004525	AT	IE	F	325	0	689	
010	000	200408	EUR	028W	004526	AT	IE	F	141	0	355	
010	000	200408	EUR	028W	004555	AT	IT	F	-1	0	-5	
010	000	200408	EUR	028W	006412	AT	IE	F	50	0	31	
010	000	200408	EUR	028W	006413	AT	IE	F	893	0	1188	
010	000	200408	EUR	028W	006414	AT	IE	F	462	0	624	
010	000	200408	EUR	028W	006908	AT	IE	F	19	0	122	
010	000	200408	EUR	028W	007204	AT	IE	F	12	0	152	
010	000	200408	EUR	028W	012913	AT	IE	F	3	0	30	
010	000	200408	EUR	028W	014181	AT	IE	F	3	0	20	
010	000	200408	EUR	028W	017217	AT	IE	F	5	0	19	
010	000	200408	EUR	028W	019357	AT	IT	F	1	0	3	
010	000	200408	EUR	028W	104654	AT	IE	F	4	0	10	
010	000	200408	EUR	028W	104655	AT	IE	F	6	0	43	
010	000	200408	EUR	028W	123040	AT	DE	F	20	0	30	
010	000	200408	EUR	028W	123041	AT	DE	F	3	0	6	
010	000	200408	EUR	028W	123042	AT	DE	F	4	0	10	
010	000	200408	EUR	028W	125756	AT	IE	F	4	0	30	
010	000	200408	EUR	028W	126472	AT	IE	F	41	0	69	
010	000	200408	EUR	028W	126473	AT	IE	F	6	0	21	
010	000	200408	EUR	028W	126475	AT	IE	F	58	0	985	
010	000	200408	EUR	028W	126476	AT	IE	F	5	0	60	
010	000	200408	EUR	028W	126488	AT	IE	F	14	0	33	
010	000	200408	EUR	028W	126489	AT	IE	F	5	0	16	
010	000	200408	EUR	028W	127457	AT	DE	F	1	0	6	
010	000	200408	EUR	028W	128680	AT	IT	F	15	0	238	
010	000	200408	EUR	028W	128681	AT	IT	F	2	0	284	
010	000	200408	EUR	028W	128682	AT	IT	F	153	0	6533	
010	000	200408	EUR	028W	128683	AT	IT	F	158	0	38214	
010	000	200408	EUR	028W	128924	AT	GB	F	703	0	3121	
010	000	200408	EUR	028W	128925	AT	GB	F	157	0	1882	
010	000	200408	EUR	028W	128942	AT	IE	F	3	0	105	
010	000	200408	EUR	028W	128943	AT	IE	F	1	0	383	
010	000	200408	EUR	028W	130520	AT	IE	F	11	0	29	
010	000	200408	EUR	028W	130521	AT	IE	F	37	0	284	
010	000	200408	EUR	028W	131839	AT	IE	F	5	0	15	
010	000	200408	EUR	028W	131841	AT	IE	F	4	0	12	
010	000	200408	EUR	028W	131843	AT	IE	F	1	0	3	
010	000	200408	EUR	028W	132707	AT	GB	F	1	0	225	
010	000	200408	EUR	028W	132708	AT	GB	F	12	0	5444	
010	000	200408	EUR	028W	133010	AT	IE	F	7	0	19	
010	000	200408	EUR	028W	133011	AT	IE	F	19	0	154	
010	000	200408	EUR	028W	133624	AT	IE	F	60	0	95	
010	000	200408	EUR	028W	133625	AT	IE	F	10	0	27	
010	000	200408	EUR	028W	134610	AT	IE	F	91	0	1843	
010	000	200408	EUR	028W	134612	AT	IE	F	81	0	3039	
010	000	200408	EUR	028W	134713	AT	GB	F	7	0	207	
010	000	200408	EUR	028W	242745	AT	IE	F	1	0	3	
010	000	200408	EUR	028W	242746	AT	IE	F	15	0	121	
010	000	200408	EUR	028W	243697	AT	GB	F	12	0	4334	
