010	000	200407	EUR	028W	128924	AT	GB	F	614	0	2726	
010	000	200407	EUR	028W	128925	AT	GB	F	223	0	2674	
010	000	200407	EUR	028W	128942	AT	IE	F	9	0	314	
010	000	200407	EUR	028W	129065	AT	IE	F	5	0	180	
010	000	200407	EUR	028W	130520	AT	IE	F	7	0	18	
010	000	200407	EUR	028W	130521	AT	IE	F	46	0	353	
010	000	200407	EUR	028W	131839	AT	IE	F	8	0	24	
010	000	200407	EUR	028W	131841	AT	IE	F	17	0	52	
010	000	200407	EUR	028W	131843	AT	IE	F	6	0	16	
010	000	200407	EUR	028W	132706	AT	GB	F	11	0	1244	
010	000	200407	EUR	028W	132707	AT	GB	F	17	0	3822	
010	000	200407	EUR	028W	132708	AT	GB	F	7	0	3176	
010	000	200407	EUR	028W	133011	AT	IE	F	8	0	65	
010	000	200407	EUR	028W	133624	AT	IE	F	82	0	130	
010	000	200407	EUR	028W	133625	AT	IE	F	11	0	30	
010	000	200407	EUR	028W	134140	AT	IE	F	40	0	364	
010	000	200407	EUR	028W	134610	AT	IE	F	58	0	1175	
010	000	200407	EUR	028W	134612	AT	IE	F	63	0	2364	
010	000	200407	EUR	028W	134713	AT	GB	F	28	0	826	
010	000	200407	EUR	028W	242745	AT	IE	F	1	0	3	
010	000	200407	EUR	028W	242746	AT	IE	F	6	0	48	
010	000	200407	EUR	028W	243697	AT	GB	F	16	0	5779	
